,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_s,explicit,virality
1621,0.773,0.82,0,-5.897,0,0.394,0.0,0.0739,0.555,92.996,269.186,0,0
1622,0.717,0.471,9,-7.971,1,0.792,1.24e-06,0.327,0.426,110.026,142.511,0,0
1623,0.747,0.739,8,-6.008,1,0.0106,2.22e-05,0.101,0.523,120.996,220.196,0,0
1624,0.656,0.551,8,-6.43,1,0.721,1.26e-06,0.0947,0.329,114.106,224.24,0,0
1625,0.563,0.495,2,-10.272,1,0.781,0.0,0.0837,0.244,125.998,291.462,0,0
1626,0.512,0.796,1,-4.075,1,0.00147,0.000209,0.0938,0.344,171.014,201.573,0,0
1627,0.69,0.683,5,-7.186,0,0.076,0.000113,0.134,0.549,160.088,124.498,0,0
1628,0.646,0.795,9,-3.293,1,0.0319,0.0,0.267,0.796,89.99,210.96,0,1
1629,0.512,0.796,1,-4.075,1,0.00147,0.000209,0.0938,0.344,171.014,201.573,0,0
1630,0.512,0.796,1,-4.075,1,0.00147,0.000209,0.0938,0.344,171.014,201.573,0,0
1631,0.76,0.703,5,-5.412,1,0.103,0.0,0.0913,0.57,95.997,231.826,0,1
1632,0.512,0.796,1,-4.075,1,0.00147,0.000209,0.0938,0.344,171.014,201.573,0,0
1633,0.773,0.82,0,-5.897,0,0.394,0.0,0.0739,0.555,92.996,269.186,0,0
1634,0.758,0.57,6,-8.645,0,0.00374,2.47e-06,0.184,0.567,126.966,230.185,0,0
1635,0.636,0.647,0,-6.97,0,0.422,0.0,0.251,0.44,105.914,197.759,0,0
1636,0.401,0.553,5,-8.263,0,0.47,2.96e-06,0.124,0.364,79.144,328.992,0,0
1637,0.762,0.861,0,-3.296,1,0.0185,0.0,0.264,0.955,120.048,172.714,0,1
1638,0.648,0.711,4,-6.216,1,0.436,0.0,0.121,0.33,119.935,322.25,0,0
1639,0.385,0.464,2,-6.975,1,0.452,0.0,0.109,0.15,137.839,234.722,0,0
1640,0.615,0.623,4,-6.724,0,0.0893,0.0,0.205,0.266,92.937,204.255,1,0
1641,0.605,0.371,1,-10.487,0,0.396,0.0,0.147,0.496,149.566,147.579,0,0
1642,0.815,0.761,4,-7.162,0,0.192,0.0,0.0272,0.82,121.999,200.218,0,0
1643,0.636,0.425,6,-11.722,0,0.591,0.0,0.0908,0.548,170.013,246.412,0,0
1644,0.461,0.593,1,-4.954,1,0.17,0.0,0.307,0.175,134.17,228.373,0,1
1645,0.581,0.557,5,-7.557,0,0.671,0.0,0.107,0.333,140.047,258.857,0,0
1646,0.586,0.532,11,-8.837,0,0.779,0.000565,0.124,0.494,99.994,379.768,0,0
1647,0.578,0.537,9,-8.676,1,0.162,0.0,0.076,0.25,83.909,201.538,0,1
1648,0.528,0.449,5,-6.25,0,0.785,0.0,0.122,0.317,94.058,261.974,0,0
1649,0.824,0.764,5,-4.175,0,0.0888,0.00294,0.117,0.881,107.998,172.626,1,1
1650,0.737,0.802,0,-4.771,1,0.468,0.0,0.0931,0.682,144.015,172.324,1,1
1651,0.622,0.779,9,-5.799,1,0.102,0.000934,0.145,0.761,100.013,249.66,0,0
1652,0.548,0.816,0,-4.209,1,0.122,0.0,0.335,0.557,95.39,174.0,0,1
1653,0.417,0.433,4,-8.958,1,0.0726,0.0,0.123,0.207,169.92,341.823,0,0
1654,0.761,0.525,11,-6.9,1,0.44,6.7e-06,0.0921,0.531,80.87,238.805,0,1
1655,0.296,0.581,6,-5.945,0,0.433,0.0,0.0577,0.231,147.935,272.668,0,0
1656,0.717,0.416,7,-9.875,0,0.635,1.43e-06,0.0976,0.381,100.026,213.632,0,0
1657,0.259,0.437,11,-6.589,0,0.102,1.32e-06,0.106,0.0951,180.042,239.0,0,0
1658,0.695,0.727,6,-6.274,0,0.0744,0.000175,0.533,0.864,118.034,302.935,0,0
1659,0.679,0.537,4,-7.843,1,0.844,3.34e-06,0.108,0.481,111.979,298.771,0,0
1660,0.759,0.54,9,-6.039,0,0.037,0.0,0.0945,0.75,116.947,190.96,0,1
1661,0.691,0.614,4,-8.991,0,0.027,0.106,0.158,0.061,77.489,192.0,0,0
1662,0.481,0.496,8,-7.421,1,0.588,0.0,0.132,0.453,89.839,251.818,0,0
1663,0.505,0.667,9,-5.797,1,0.597,0.0,0.213,0.516,151.728,281.322,0,0
1664,0.786,0.727,9,-5.028,0,0.0818,0.0,0.0824,0.697,93.97,191.239,0,0
1665,0.703,0.609,11,-7.3,0,0.111,0.0,0.0515,0.696,89.929,181.514,0,0
1666,0.456,0.668,9,-7.795,0,0.604,0.000145,0.141,0.263,144.062,218.724,0,0
1667,0.817,0.682,4,-5.376,0,0.245,1.84e-06,0.0631,0.605,90.039,178.666,0,0
1668,0.704,0.797,0,-5.927,1,0.0826,0.000745,0.0546,0.825,139.994,148.485,0,1
1669,0.352,0.34,0,-10.002,1,0.898,3.3e-06,0.0936,0.314,179.865,224.666,0,0
1670,0.69,0.575,11,-5.763,0,0.345,0.0,0.309,0.509,87.967,216.328,0,0
1671,0.826,0.712,11,-5.219,0,0.095,0.0,0.105,0.49,93.029,160.768,0,0
1672,0.7,0.343,2,-10.474,1,0.767,0.0,0.0789,0.488,137.864,315.173,0,0
1673,0.742,0.911,8,-2.812,1,0.0137,0.00081,0.0593,0.78,101.0,195.616,0,0
1674,0.711,0.295,0,-12.377,0,0.534,4.51e-05,0.0782,0.694,135.041,257.972,0,0
1675,0.591,0.764,1,-5.484,1,0.0383,0.0,0.103,0.478,169.928,141.805,1,1
1676,0.62,0.627,7,-6.187,1,0.497,0.0,0.133,0.557,82.008,226.941,0,0
1677,0.527,0.835,6,-5.298,1,0.0166,0.0,0.249,0.654,125.983,176.658,0,1
1678,0.465,0.551,7,-6.58,1,0.619,6.03e-06,0.109,0.415,89.459,184.666,0,0
1679,0.262,0.606,8,-6.646,1,0.247,0.0,0.125,0.275,189.857,252.534,0,0
1680,0.532,0.603,10,-7.575,1,0.756,0.0,0.323,0.431,173.955,155.172,0,0
1681,0.738,0.599,8,-7.102,1,0.434,0.0,0.13,0.575,120.052,173.333,0,0
1682,0.715,0.89,11,-5.438,0,0.00111,0.000837,0.0297,0.891,134.994,283.693,0,0
1683,0.721,0.628,10,-5.546,1,0.61,0.0,0.108,0.514,81.008,230.292,0,0
1684,0.616,0.525,7,-7.065,1,0.401,0.000484,0.309,0.427,79.976,253.773,0,0
1685,0.817,0.715,9,-5.13,1,0.183,0.0,0.214,0.398,100.002,177.694,0,0
1686,0.866,0.813,11,-4.063,0,0.38,0.0,0.0779,0.969,121.998,199.44,0,1
1687,0.724,0.818,8,-3.747,1,0.0201,0.0,0.0358,0.696,77.004,204.939,0,1
1688,0.518,0.723,2,-8.075,1,0.157,1.2e-05,0.107,0.363,100.118,205.145,0,0
1689,0.794,0.719,0,-7.227,1,0.0119,0.0,0.276,0.69,90.016,186.964,0,1
1690,0.649,0.799,2,-4.87,1,0.0405,0.0,0.452,0.558,173.913,212.413,1,0
1691,0.562,0.519,3,-8.744,1,0.557,0.000268,0.172,0.415,122.925,341.054,0,0
1692,0.546,0.786,4,-9.486,1,0.349,1.35e-06,0.109,0.434,99.798,289.942,0,0
1693,0.601,0.733,6,-5.987,0,0.333,1.73e-06,0.406,0.375,94.017,200.827,0,0
1694,0.68,0.826,0,-5.487,1,0.0212,1.24e-05,0.543,0.644,118.051,215.626,1,1
1695,0.736,0.704,3,-7.409,0,0.0203,0.0,0.0501,0.894,149.995,212.0,1,1
1696,0.607,0.593,4,-7.982,0,0.2,0.0,0.0833,0.211,107.988,191.111,0,0
1697,0.486,0.898,9,-3.791,1,0.309,0.0,0.0886,0.648,88.335,299.333,0,0
1698,0.639,0.767,6,-4.997,1,0.13,0.0,0.205,0.54,154.032,205.04,1,0
1699,0.52,0.731,6,-5.338,0,0.342,0.00101,0.311,0.662,173.93,167.303,0,1
1700,0.779,0.331,1,-10.115,1,0.411,0.00577,0.11,0.182,96.012,159.942,0,0
1701,0.677,0.696,0,-6.181,1,0.321,0.0,0.42,0.464,90.03,198.081,1,1
1702,0.752,0.505,9,-7.621,1,0.535,2.55e-06,0.104,0.419,91.97,197.436,0,1
1703,0.491,0.693,0,-6.487,0,0.211,6.92e-06,0.325,0.412,90.027,258.266,0,1
1704,0.561,0.965,7,-3.673,0,0.00383,7.07e-06,0.371,0.304,128.04,175.238,1,1
1705,0.728,0.859,5,-5.237,0,0.0401,0.0,0.111,0.535,65.043,214.24,0,1
1706,0.504,0.788,3,-4.113,0,0.0134,0.0,0.363,0.228,170.039,186.022,1,0
1707,0.693,0.643,4,-5.867,0,0.138,0.0,0.108,0.477,95.055,163.449,0,0
1708,0.693,0.643,4,-5.867,0,0.138,0.0,0.108,0.477,95.055,163.449,0,0
1709,0.693,0.643,4,-5.867,0,0.138,0.0,0.108,0.477,95.055,163.449,0,0
1710,0.473,0.401,4,-7.018,0,0.629,1.17e-05,0.154,0.345,90.076,249.126,0,0
1711,0.693,0.643,4,-5.867,0,0.138,0.0,0.108,0.477,95.055,163.449,0,0
1712,0.745,0.826,6,-4.339,0,0.357,0.0,0.302,0.674,90.149,213.333,0,0
1713,0.726,0.787,4,-2.494,1,0.009,0.0,0.0596,0.888,124.99,199.986,0,1
1714,0.693,0.643,4,-5.867,0,0.138,0.0,0.108,0.477,95.055,163.449,0,0
1715,0.428,0.467,2,-4.904,1,0.68,0.0,0.135,0.193,90.831,266.005,0,0
1716,0.693,0.643,4,-5.867,0,0.138,0.0,0.108,0.477,95.055,163.449,0,0
1717,0.56,0.512,1,-7.185,0,0.592,0.0,0.056,0.39,123.991,254.516,0,0
1718,0.693,0.643,4,-5.867,0,0.138,0.0,0.108,0.477,95.055,163.449,0,0
1719,0.746,0.765,6,-4.41,0,0.0112,0.0,0.0936,0.737,114.044,199.053,0,1
1720,0.693,0.643,4,-5.867,0,0.138,0.0,0.108,0.477,95.055,163.449,0,0
1721,0.223,0.359,0,-7.569,1,0.845,0.0,0.133,0.193,73.059,398.799,0,0
1722,0.559,0.632,5,-7.58,0,0.413,0.0,0.118,0.699,90.097,199.174,0,0
1723,0.918,0.585,7,-7.781,1,0.0627,0.0,0.624,0.519,131.966,179.172,1,1
1724,0.594,0.935,0,-2.018,1,0.243,2.36e-06,0.102,0.602,113.99,208.546,0,0
1725,0.598,0.448,8,-6.312,1,0.162,0.0,0.106,0.168,95.009,263.4,0,0
1726,0.598,0.448,8,-6.312,1,0.162,0.0,0.106,0.168,95.009,263.4,0,0
1727,0.555,0.257,10,-12.637,1,0.892,1.42e-06,0.124,0.431,89.013,200.755,0,0
1728,0.741,0.761,8,-5.414,1,0.759,0.000607,0.126,0.912,147.047,228.567,0,0
1729,0.594,0.935,0,-2.018,1,0.243,2.36e-06,0.102,0.602,113.99,208.546,0,0
1730,0.788,0.859,2,-2.724,1,0.281,0.0,0.0424,0.822,141.02,207.853,0,0
1731,0.401,0.272,7,-11.872,0,0.311,1.18e-06,0.147,0.0927,179.887,303.0,0,0
1732,0.594,0.935,0,-2.018,1,0.243,2.36e-06,0.102,0.602,113.99,208.546,0,0
1733,0.618,0.439,9,-5.63,1,0.424,0.0,0.127,0.242,139.983,280.533,0,0
1734,0.594,0.935,0,-2.018,1,0.243,2.36e-06,0.102,0.602,113.99,208.546,0,0
1735,0.471,0.396,8,-6.654,1,0.77,0.0,0.0729,0.263,149.609,215.506,0,0
1736,0.52,0.849,9,-3.794,0,0.00253,0.0,0.119,0.774,175.908,236.906,0,0
1737,0.52,0.849,9,-3.794,0,0.00253,0.0,0.119,0.774,175.908,236.906,0,0
1738,0.586,0.86,2,-4.023,1,0.0412,0.0,0.372,0.203,138.03,220.879,0,0
1739,0.768,0.935,11,-4.902,0,0.0488,0.00117,0.339,0.8,125.971,189.577,0,0
1740,0.392,0.574,5,-5.744,1,0.627,0.0,0.532,0.446,65.528,242.322,0,0
1741,0.607,0.692,2,-4.276,1,0.43,0.0,0.151,0.242,114.789,248.006,0,0
1742,0.768,0.935,11,-4.902,0,0.0488,0.00117,0.339,0.8,125.971,189.577,0,0
1743,0.567,0.211,0,-9.975,1,0.952,5.24e-05,0.275,0.289,134.019,185.586,0,0
1744,0.702,0.825,6,-3.787,0,0.00883,0.0,0.0674,0.915,102.977,203.064,0,1
1745,0.55,0.488,6,-8.059,1,0.718,0.000118,0.126,0.301,136.025,309.457,0,0
1746,0.538,0.763,11,-6.346,0,0.0152,0.0,0.109,0.484,180.002,218.666,0,0
1747,0.665,0.539,11,-7.213,0,0.825,5.85e-06,0.121,0.368,110.101,210.0,0,0
1748,0.442,0.444,4,-9.804,1,0.744,0.0,0.0671,0.386,143.691,351.25,0,0
1749,0.849,0.592,6,-4.309,0,0.632,2.39e-06,0.108,0.652,89.966,179.444,0,0
1750,0.761,0.896,11,-3.668,0,0.0776,2.7e-06,0.124,0.65,96.957,193.19,0,0
1751,0.537,0.419,11,-11.585,1,0.76,1.07e-05,0.107,0.292,132.261,211.673,0,0
1752,0.724,0.804,11,-4.614,0,0.124,0.0,0.204,0.306,124.987,197.993,0,0
1753,0.444,0.819,10,-4.078,0,0.106,0.0,0.107,0.747,82.695,187.973,0,1
1754,0.709,0.929,5,-1.583,0,0.0431,0.00648,0.125,0.477,103.01,250.287,0,0
1755,0.778,0.227,1,-16.191,1,0.983,0.14,0.113,0.38,116.033,213.055,0,0
1756,0.779,0.964,10,-2.888,0,0.0858,1.46e-05,0.676,0.613,139.241,199.029,0,0
1757,0.775,0.327,11,-7.241,1,0.841,0.0,0.0821,0.595,91.05,189.486,0,1
1758,0.604,0.741,2,-5.571,1,0.178,3.49e-05,0.409,0.473,153.947,153.19,0,0
1759,0.678,0.825,3,-4.417,0,0.0527,0.0,0.0963,0.631,90.047,164.666,0,0
1760,0.813,0.554,9,-6.631,1,0.315,0.0,0.105,0.86,148.011,212.868,0,0
1761,0.706,0.644,11,-6.055,0,0.125,0.0,0.108,0.624,149.452,181.64,0,0
1762,0.623,0.668,6,-7.282,0,0.475,0.0,0.0862,0.823,161.948,183.066,0,0
1763,0.623,0.668,6,-7.282,0,0.475,0.0,0.0862,0.823,161.948,183.066,0,0
1764,0.495,0.333,4,-10.109,0,0.737,0.0,0.112,0.37,99.757,158.324,0,0
1765,0.722,0.859,6,-8.143,0,0.11,7.39e-05,0.0929,0.562,110.969,259.139,0,0
1766,0.623,0.668,6,-7.282,0,0.475,0.0,0.0862,0.823,161.948,183.066,0,0
1767,0.623,0.668,6,-7.282,0,0.475,0.0,0.0862,0.823,161.948,183.066,0,0
1768,0.79,0.724,1,-6.972,1,0.0696,2.33e-06,0.113,0.642,101.04,159.25,0,0
1769,0.464,0.642,5,-3.656,1,0.0189,0.0,0.0957,0.828,151.592,132.732,0,0
1770,0.533,0.426,9,-9.525,0,0.46,0.0,0.1,0.152,103.267,216.426,0,0
1771,0.409,0.57,6,-10.54,0,0.687,0.0,0.173,0.336,128.657,223.613,0,0
1772,0.623,0.668,6,-7.282,0,0.475,0.0,0.0862,0.823,161.948,183.066,0,0
1773,0.623,0.668,6,-7.282,0,0.475,0.0,0.0862,0.823,161.948,183.066,0,0
1774,0.623,0.668,6,-7.282,0,0.475,0.0,0.0862,0.823,161.948,183.066,0,0
1775,0.409,0.57,6,-10.54,0,0.687,0.0,0.173,0.336,128.657,223.613,0,0
1776,0.623,0.668,6,-7.282,0,0.475,0.0,0.0862,0.823,161.948,183.066,0,0
1777,0.623,0.668,6,-7.282,0,0.475,0.0,0.0862,0.823,161.948,183.066,0,0
1778,0.623,0.668,6,-7.282,0,0.475,0.0,0.0862,0.823,161.948,183.066,0,0
1779,0.623,0.668,6,-7.282,0,0.475,0.0,0.0862,0.823,161.948,183.066,0,0
1780,0.409,0.57,6,-10.54,0,0.687,0.0,0.173,0.336,128.657,223.613,0,0
1781,0.623,0.668,6,-7.282,0,0.475,0.0,0.0862,0.823,161.948,183.066,0,0
1782,0.464,0.642,5,-3.656,1,0.0189,0.0,0.0957,0.828,151.592,132.732,0,0
1783,0.743,0.735,8,-5.337,1,0.00389,0.0,0.304,0.631,104.979,189.466,0,0
1784,0.623,0.668,6,-7.282,0,0.475,0.0,0.0862,0.823,161.948,183.066,0,0
1785,0.533,0.426,9,-9.525,0,0.46,0.0,0.1,0.152,103.267,216.426,0,0
1786,0.409,0.57,6,-10.54,0,0.687,0.0,0.173,0.336,128.657,223.613,0,0
1787,0.623,0.668,6,-7.282,0,0.475,0.0,0.0862,0.823,161.948,183.066,0,0
1788,0.533,0.426,9,-9.525,0,0.46,0.0,0.1,0.152,103.267,216.426,0,0
1789,0.533,0.426,9,-9.525,0,0.46,0.0,0.1,0.152,103.267,216.426,0,0
1790,0.639,0.836,0,-4.878,0,0.027,0.0,0.283,0.814,104.998,216.72,0,0
1791,0.533,0.426,9,-9.525,0,0.46,0.0,0.1,0.152,103.267,216.426,0,0
1792,0.639,0.836,0,-4.878,0,0.027,0.0,0.283,0.814,104.998,216.72,0,0
1793,0.752,0.85,8,-8.327,1,0.025,0.000131,0.149,0.491,122.991,225.333,0,0
1794,0.456,0.437,8,-11.156,1,0.839,0.0,0.218,0.209,108.678,171.743,0,0
1795,0.778,0.317,1,-10.732,0,0.592,0.0,0.0881,0.327,140.048,178.626,1,1
1796,0.742,0.879,0,-4.274,0,0.0696,7.17e-06,0.0981,0.936,133.946,227.091,0,0
1797,0.558,0.497,8,-7.175,1,0.0285,5.36e-06,0.0799,0.444,107.047,197.549,0,0
1798,0.527,0.525,1,-8.106,1,0.876,1.41e-05,0.172,0.257,99.638,351.587,0,0
1799,0.537,0.628,10,-5.342,0,0.148,0.0,0.0355,0.514,97.87,334.173,0,0
1800,0.782,0.69,7,-7.811,1,0.00909,0.000661,0.359,0.429,99.944,151.218,0,0
1801,0.39,0.682,2,-7.31,1,0.38,0.000256,0.147,0.0942,150.025,188.4,0,0
1802,0.845,0.659,9,-6.348,1,0.159,0.0129,0.0782,0.547,125.965,210.951,0,0
1803,0.444,0.479,5,-5.586,1,0.454,0.0,0.095,0.315,89.892,196.043,0,0
1804,0.604,0.741,2,-5.571,1,0.178,3.49e-05,0.409,0.473,153.947,153.19,0,0
1805,0.604,0.741,2,-5.571,1,0.178,3.49e-05,0.409,0.473,153.947,153.19,0,0
1806,0.658,0.634,1,-5.797,0,0.0106,0.0,0.132,0.29,139.98,170.813,0,0
1807,0.623,0.668,6,-7.282,0,0.475,0.0,0.0862,0.823,161.948,183.066,0,0
1808,0.648,0.681,2,-8.389,0,0.263,0.00761,0.0971,0.766,157.944,200.773,0,0
1809,0.658,0.679,10,-8.606,0,0.0207,3.15e-06,0.198,0.42,94.489,185.56,0,0
1810,0.404,0.43,5,-8.313,1,0.779,0.000172,0.0941,0.51,106.322,175.874,0,0
1811,0.53,0.438,3,-7.564,1,0.811,0.0,0.212,0.694,117.148,136.906,0,0
1812,0.69,0.856,1,-2.549,0,0.0689,7.82e-05,0.0761,0.74,145.966,215.586,0,0
1813,0.623,0.668,6,-7.282,0,0.475,0.0,0.0862,0.823,161.948,183.066,0,0
1814,0.677,0.506,9,-6.652,0,0.345,0.0,0.118,0.497,145.843,208.52,0,0
1815,0.409,0.57,6,-10.54,0,0.687,0.0,0.173,0.336,128.657,223.613,0,0
1816,0.623,0.668,6,-7.282,0,0.475,0.0,0.0862,0.823,161.948,183.066,0,0
1817,0.706,0.644,11,-6.055,0,0.125,0.0,0.108,0.624,149.452,181.64,0,0
1818,0.623,0.668,6,-7.282,0,0.475,0.0,0.0862,0.823,161.948,183.066,0,0
1819,0.623,0.668,6,-7.282,0,0.475,0.0,0.0862,0.823,161.948,183.066,0,0
1820,0.623,0.668,6,-7.282,0,0.475,0.0,0.0862,0.823,161.948,183.066,0,0
1821,0.623,0.668,6,-7.282,0,0.475,0.0,0.0862,0.823,161.948,183.066,0,0
1822,0.623,0.668,6,-7.282,0,0.475,0.0,0.0862,0.823,161.948,183.066,0,0
1823,0.623,0.668,6,-7.282,0,0.475,0.0,0.0862,0.823,161.948,183.066,0,0
1824,0.409,0.57,6,-10.54,0,0.687,0.0,0.173,0.336,128.657,223.613,0,0
1825,0.623,0.668,6,-7.282,0,0.475,0.0,0.0862,0.823,161.948,183.066,0,0
1826,0.533,0.426,9,-9.525,0,0.46,0.0,0.1,0.152,103.267,216.426,0,0
1827,0.623,0.668,6,-7.282,0,0.475,0.0,0.0862,0.823,161.948,183.066,0,0
1828,0.623,0.668,6,-7.282,0,0.475,0.0,0.0862,0.823,161.948,183.066,0,0
1829,0.623,0.668,6,-7.282,0,0.475,0.0,0.0862,0.823,161.948,183.066,0,0
1830,0.533,0.426,9,-9.525,0,0.46,0.0,0.1,0.152,103.267,216.426,0,0
1831,0.533,0.426,9,-9.525,0,0.46,0.0,0.1,0.152,103.267,216.426,0,0
1832,0.623,0.668,6,-7.282,0,0.475,0.0,0.0862,0.823,161.948,183.066,0,0
1833,0.623,0.668,6,-7.282,0,0.475,0.0,0.0862,0.823,161.948,183.066,0,0
1834,0.623,0.668,6,-7.282,0,0.475,0.0,0.0862,0.823,161.948,183.066,0,0
1835,0.658,0.679,10,-8.606,0,0.0207,3.15e-06,0.198,0.42,94.489,185.56,0,0
1836,0.679,0.748,0,-3.624,0,0.0878,0.0,0.299,0.438,100.035,200.786,0,0
1837,0.623,0.668,6,-7.282,0,0.475,0.0,0.0862,0.823,161.948,183.066,0,0
1838,0.639,0.836,0,-4.878,0,0.027,0.0,0.283,0.814,104.998,216.72,0,0
1839,0.752,0.85,8,-8.327,1,0.025,0.000131,0.149,0.491,122.991,225.333,0,0
1840,0.54,0.63,10,-8.032,1,0.217,0.0,0.111,0.321,85.648,192.16,0,0
1841,0.54,0.63,10,-8.032,1,0.217,0.0,0.111,0.321,85.648,192.16,0,0
1842,0.752,0.85,8,-8.327,1,0.025,0.000131,0.149,0.491,122.991,225.333,0,0
1843,0.694,0.816,3,-3.949,0,0.0217,2.92e-06,0.167,0.798,128.009,244.826,0,0
1844,0.722,0.757,10,-6.207,0,0.185,6.32e-06,0.126,0.721,140.094,185.815,0,0
1845,0.697,0.438,8,-8.411,1,0.397,0.0,0.293,0.58,117.954,241.668,0,0
1846,0.86,0.541,1,-6.51,0,0.165,0.163,0.0663,0.952,114.984,177.391,0,0
1847,0.656,0.436,8,-11.141,1,0.845,0.0,0.221,0.196,109.239,171.743,0,1
1848,0.807,0.893,11,-3.745,0,0.0451,2.79e-05,0.366,0.537,126.011,230.746,0,1
1849,0.488,0.57,9,-5.602,1,0.251,0.0,0.107,0.668,169.702,312.892,0,0
1850,0.764,0.601,6,-6.999,1,0.198,0.0,0.265,0.905,87.926,253.636,0,0
1851,0.395,0.397,11,-7.556,1,0.735,0.0,0.11,0.303,70.568,284.779,0,0
1852,0.362,0.378,1,-11.008,1,0.679,0.0,0.091,0.575,87.549,470.5,0,0
1853,0.843,0.768,11,-4.554,0,0.256,0.0,0.614,0.662,139.998,224.444,0,0
1854,0.721,0.751,10,-6.203,0,0.162,6.59e-06,0.118,0.738,140.095,185.48,0,0
1855,0.626,0.88,9,-2.384,0,0.205,0.0,0.128,0.534,95.079,202.62,1,0
1856,0.799,0.784,4,-5.207,0,0.11,2.84e-06,0.227,0.26,96.953,237.875,0,0
1857,0.473,0.562,0,-8.624,1,0.65,0.000117,0.12,0.316,74.653,343.906,0,0
1858,0.536,0.768,10,-5.948,0,0.00433,0.0,0.114,0.545,77.217,228.133,0,0
1859,0.329,0.45,2,-6.312,0,0.594,0.0,0.13,0.284,80.095,262.986,0,0
1860,0.541,0.676,8,-3.893,0,0.442,0.0,0.159,0.845,90.037,185.333,0,0
1861,0.441,0.618,4,-8.511,0,0.295,6.65e-05,0.105,0.454,98.031,240.786,0,0
1862,0.56,0.604,8,-8.732,1,0.315,1.12e-06,0.176,0.75,84.784,281.573,0,0
1863,0.849,0.853,6,-3.4,0,0.355,0.0,0.0896,0.794,129.966,273.251,0,0
1864,0.727,0.56,9,-6.175,1,0.462,0.0,0.109,0.684,86.993,199.31,0,0
1865,0.742,0.675,8,-6.551,1,0.139,0.0,0.167,0.679,145.989,108.493,0,0
1866,0.678,0.815,4,-1.736,0,0.0336,0.0,0.318,0.474,95.969,162.346,0,0
1867,0.673,0.714,9,-8.042,1,0.111,0.0,0.0858,0.78,112.941,254.653,0,0
1868,0.628,0.698,6,-5.608,0,0.0472,0.00143,0.0907,0.732,89.976,211.666,0,0
1869,0.735,0.839,10,-4.263,0,0.129,0.0,0.41,0.609,100.017,194.418,0,0
1870,0.658,0.603,2,-6.552,0,0.472,0.0,0.124,0.519,146.864,153.21,0,0
1871,0.697,0.683,1,-2.881,0,0.0372,0.0,0.137,0.603,96.133,186.986,0,1
1872,0.649,0.86,6,-4.07,0,0.38,0.000547,0.147,0.585,96.025,284.233,0,0
1873,0.359,0.972,7,-3.452,1,0.136,2.52e-06,0.14,0.595,62.914,249.741,0,0
1874,0.539,0.551,8,-7.351,1,0.651,0.0,0.124,0.556,75.899,286.38,0,0
1875,0.587,0.557,6,-8.824,1,0.427,0.0,0.103,0.395,159.914,177.75,0,0
1876,0.77,0.824,1,-6.491,0,0.485,0.0,0.318,0.49,172.006,178.604,0,0
1877,0.412,0.494,6,-9.282,1,0.706,0.0,0.0772,0.496,169.93,228.189,0,0
1878,0.759,0.548,9,-6.049,0,0.0392,0.0,0.0828,0.749,116.967,190.799,0,0
1879,0.733,0.812,5,-3.505,0,0.0872,0.0,0.136,0.535,167.995,175.714,0,0
1880,0.559,0.885,1,-4.515,1,0.0432,0.0,0.333,0.683,172.029,193.593,0,1
1881,0.416,0.343,4,-10.995,1,0.514,0.0,0.106,0.578,149.791,218.808,0,0
1882,0.602,0.758,1,-9.416,1,0.25,3.93e-05,0.209,0.788,141.108,357.006,0,0
1883,0.261,0.603,0,-6.733,1,0.558,0.0,0.184,0.207,158.125,352.71,0,0
1884,0.575,0.577,7,-6.674,1,0.451,3.98e-06,0.264,0.157,90.012,282.208,0,0
1885,0.556,0.521,6,-10.811,1,0.632,0.000582,0.102,0.355,127.956,332.702,0,0
1886,0.822,0.446,7,-8.899,0,0.486,0.00102,0.147,0.654,119.994,320.96,0,0
1887,0.695,0.293,11,-16.278,0,0.596,0.0158,0.132,0.637,143.804,299.146,0,0
1888,0.832,0.962,7,-5.859,1,0.517,0.00239,0.0857,0.359,130.006,218.418,0,0
1889,0.76,0.651,5,-9.997,0,0.308,0.0,0.177,0.714,99.955,219.638,0,0
1890,0.828,0.707,8,-9.517,1,0.303,0.0,0.0646,0.441,141.096,273.228,0,0
1891,0.541,0.744,7,-6.191,0,0.507,0.0,0.26,0.877,194.976,219.923,0,0
1892,0.589,0.424,4,-12.006,0,0.844,0.00381,0.169,0.561,119.823,396.466,0,0
1893,0.629,0.664,9,-10.517,1,0.277,0.708,0.0811,0.491,139.975,269.186,0,0
1894,0.609,0.378,4,-9.828,1,0.835,0.0,0.28,0.515,100.418,233.72,0,1
1895,0.421,0.407,10,-7.445,1,0.309,0.000961,0.11,0.161,139.028,285.12,0,1
1896,0.751,0.67,0,-4.587,1,0.0796,0.00018,0.0908,0.766,156.062,253.352,0,0
1897,0.559,0.559,11,-6.425,1,0.0145,0.0,0.138,0.338,72.498,220.779,0,1
1898,0.704,0.563,4,-4.739,0,0.594,0.0,0.133,0.0739,94.037,224.853,0,0
1899,0.561,0.431,10,-8.81,1,0.768,1.42e-05,0.106,0.137,143.875,242.013,1,1
1900,0.802,0.737,9,-4.306,1,0.309,0.0,0.0815,0.577,116.955,184.102,0,0
1901,0.489,0.597,5,-6.633,0,0.27,0.0,0.105,0.324,95.012,253.52,0,0
1902,0.659,0.774,7,-7.014,1,0.606,0.000333,0.185,0.883,82.995,280.161,0,0
1903,0.887,0.673,1,-5.576,1,0.309,0.0,0.174,0.759,100.012,127.2,0,0
