,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,popularity,release_date,explicit
1283,0.579,0.167,2,-15.971,0,0.041,0.755,9.12e-06,0.183,0.262,87.783,326800,3,3,2007-08-31,False
1284,0.586,0.571,7,-10.978,1,0.0314,0.0481,0.0,0.296,0.327,127.928,213750,4,5,2019-03-08,False
1285,0.799,0.677,0,-5.246,0,0.252,0.356,1.58e-05,0.178,0.801,142.978,219925,4,21,2018-03-26,False
1286,0.698,0.673,8,-8.268,1,0.0744,0.666,0.0213,0.108,0.959,145.982,213159,4,2,2013-03-01,False
1287,0.918,0.394,7,-13.92,1,0.187,0.206,1.13e-05,0.135,0.762,103.019,227892,4,0,2001-04-03,False
1288,0.596,0.802,4,-4.509,1,0.0479,0.495,0.0,0.48,0.871,130.298,181933,4,0,2002,False
1289,0.812,0.849,8,-6.625,1,0.0629,0.33,1.45e-06,0.343,0.922,129.967,247385,4,0,2020-11-17,False
1290,0.854,0.295,0,-9.785,0,0.0345,0.92,1.5e-05,0.105,0.826,108.921,151213,3,0,2020-04-17,False
1291,0.627,0.874,10,-5.109,1,0.0297,0.599,1.58e-06,0.185,0.939,93.918,217569,4,0,1995-01-01,False
1292,0.681,0.886,1,-3.002,1,0.037,0.347,0.0,0.0944,0.797,121.947,242773,4,0,2005,False
1293,0.552,0.343,10,-11.585,1,0.0384,0.577,0.0,0.577,0.16,127.635,275360,4,7,1984-02-03,False
1294,0.522,0.454,5,-11.936,1,0.0406,0.203,7.72e-06,0.433,0.867,97.835,123800,4,0,1999,False
1295,0.253,0.545,2,-9.4,0,0.044,0.508,0.0,0.393,0.361,74.742,195587,4,0,1995-06-03,False
1296,0.892,0.608,5,-8.446,1,0.0393,0.357,0.311,0.0823,0.522,121.008,185435,4,46,2019-04-05,False
1297,0.62,0.849,9,-8.404,1,0.0398,0.0608,0.956,0.0668,0.773,130.005,226591,4,3,2023-01-27,False
1298,0.59,0.494,1,-8.266,0,0.0304,0.284,0.0,0.0618,0.473,117.896,169987,4,2,2009-12-01,False
1299,0.218,0.857,2,-7.005,1,0.0665,0.000323,0.0,0.101,0.659,166.423,129413,4,3,2010-07-05,True
1300,0.655,0.779,1,-4.733,0,0.0586,0.631,0.0,0.111,0.851,151.852,288491,3,40,2020-09-30,False
1301,0.725,0.649,10,-5.083,0,0.0532,0.189,1.76e-06,0.121,0.206,126.015,190840,4,3,2023-04-06,False
1302,0.779,0.729,4,-4.323,0,0.241,0.179,0.0,0.143,0.899,108.989,208045,4,13,2020-03-06,True
1303,0.49,0.313,2,-13.974,1,0.0318,0.635,0.0,0.378,0.563,106.862,205000,4,0,1990,False
1304,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,200040,4,91,2020-03-20,False
1305,0.535,0.765,1,-7.862,0,0.0444,0.054,0.0,0.0921,0.373,191.827,200120,4,74,2012-12-21,False
1306,0.86,0.541,1,-6.51,0,0.0325,0.165,0.163,0.0663,0.952,114.984,177391,4,83,2022-08-05,False
1307,0.733,0.69,9,-5.529,0,0.0427,0.0635,1.18e-06,0.105,0.31,116.992,184613,4,96,2019-10-04,True
1308,0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003,230453,4,90,2016-11-25,True
1309,0.796,0.572,8,-7.03,0,0.0545,0.416,2.55e-05,0.0975,0.304,98.967,206060,4,77,2021-04-16,False
1310,0.724,0.618,2,-9.007,1,0.0534,0.0533,0.704,0.0886,0.0683,100.021,191868,4,74,2022-09-04,False
1311,0.847,0.558,8,-5.855,0,0.0663,0.325,0.0,0.135,0.495,98.062,131077,4,75,2021-01-16,False
1312,0.662,0.4,2,-11.2,1,0.0548,0.735,1.65e-05,0.0863,0.617,79.972,298986,4,73,2011-02-14,False
1313,0.772,0.649,2,-6.411,1,0.143,0.0724,0.0,0.0761,0.824,90.072,208000,4,76,2017-02-21,False
1314,0.837,0.717,5,-7.749,0,0.0822,0.0842,0.0,0.149,0.494,94.984,176232,4,82,2020-07-24,False
1315,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,238805,4,83,2020-08-07,False
1316,0.41,0.611,4,-8.271,0,0.0467,0.0228,0.0,0.116,0.0899,185.727,184447,3,90,2020-01-10,False
1317,0.672,0.52,8,-7.747,1,0.0353,0.859,0.0,0.115,0.37,120.001,226600,4,88,2014-11-17,False
1318,0.854,0.611,8,-6.26,0,0.0864,0.223,0.0,0.119,0.417,100.024,254400,4,76,2020-09-18,False
1319,0.609,0.692,1,-2.958,1,0.0259,0.0157,0.0,0.0864,0.454,116.959,233720,3,90,2017-05-05,False
1320,0.663,0.478,4,-7.265,0,0.185,0.095,0.0,0.0705,0.341,85.264,189176,4,74,2022-07-15,False
1321,0.716,0.803,10,-5.14,0,0.0445,0.03,0.0,0.0817,0.325,124.961,230400,4,74,2021-10-26,False
1322,0.77,0.84,11,-4.022,1,0.107,0.515,0.00452,0.145,0.192,96.012,270000,4,81,2020-09-21,False
1323,0.692,0.488,7,-10.96,0,0.135,0.0508,0.0,0.154,0.299,171.9,114418,4,75,2021-11-21,False
1324,0.43,0.612,10,-5.534,0,0.0392,0.432,2.29e-06,0.0955,0.241,85.959,350011,4,77,2022-07-04,False
1325,0.63,0.739,0,-3.942,1,0.0248,0.194,0.0,0.113,0.224,109.985,231575,4,78,0000,False
1326,0.795,0.67,1,-5.313,0,0.143,0.269,0.0,0.0733,0.643,100.004,168450,4,74,2021-10-30,False
1327,0.599,0.448,8,-6.312,1,0.0232,0.163,0.0,0.106,0.168,95.05,263400,3,87,2017-03-03,False
1328,0.881,0.592,2,-4.898,1,0.0324,0.619,1.32e-05,0.0901,0.719,101.058,154486,4,92,2022-06-24,False
1329,0.789,0.744,1,-7.245,1,0.0414,0.281,0.0,0.0763,0.783,143.998,166666,4,74,2022-07-15,False
1330,0.863,0.387,5,-10.057,0,0.256,0.365,0.00238,0.06,0.39,100.013,168000,4,76,2021-11-21,False
1331,0.792,0.647,10,-5.447,0,0.334,0.0299,0.0,0.119,0.638,89.029,262247,4,77,2022-05-15,False
1332,0.557,0.794,11,-5.698,0,0.2,0.179,0.0,0.106,0.432,91.366,270000,4,78,2021-05-15,False
1333,0.607,0.713,4,-5.105,1,0.03,0.56,4.98e-05,0.101,0.611,124.868,272532,4,76,2019-06-14,False
1334,0.652,0.557,1,-5.714,0,0.0318,0.74,0.0,0.124,0.483,150.073,169353,4,85,2018-11-16,False
1335,0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,233712,4,86,2017-03-03,False
1336,0.516,0.481,0,-9.234,1,0.0433,0.819,2.87e-06,0.0893,0.212,138.997,308459,4,74,2022-07-07,False
1337,0.592,0.728,2,-6.098,1,0.311,0.00148,0.0,0.379,0.577,113.17,228705,5,76,2022-05-25,True
1338,0.676,0.696,9,-6.68,1,0.0452,0.666,0.0,0.0931,0.606,94.945,211578,4,75,0000,False
1339,0.464,0.491,7,-7.039,1,0.0392,0.837,1.39e-06,0.111,0.106,76.739,77142,3,76,2022-02-05,False
1340,0.764,0.532,9,-5.979,0,0.0491,0.598,0.0,0.26,0.859,123.95,173225,4,79,2022-07-30,False
1341,0.4,0.366,6,-8.598,1,0.0342,0.87,0.00163,0.102,0.508,80.568,199407,4,74,0000,False
1342,0.72,0.63,10,-5.549,1,0.0413,0.615,0.0,0.108,0.512,81.009,230292,4,78,2021-07-30,False
1343,0.468,0.779,9,-4.839,1,0.0779,0.112,0.000373,0.101,0.26,173.799,217746,4,81,2016-01-29,False
1344,0.789,0.536,9,-5.422,0,0.0424,0.604,2.09e-06,0.088,0.877,124.029,142258,4,77,2022-08-26,False
1345,0.603,0.573,1,-5.843,1,0.0502,0.478,0.0,0.0971,0.236,82.941,228855,4,77,2021-08-05,False
1346,0.709,0.454,9,-7.843,0,0.167,0.445,0.0,0.136,0.548,90.038,272000,4,76,2021-09-30,False
1347,0.813,0.657,0,-6.447,1,0.0372,0.00269,0.0,0.183,0.651,110.053,175889,3,87,2022-09-16,False
1348,0.55,0.448,11,-9.117,1,0.0366,0.777,0.000459,0.111,0.388,147.986,231486,4,77,2020-07-31,False
1349,0.429,0.614,4,-6.573,0,0.0709,0.513,0.000316,0.0922,0.743,149.966,290400,3,80,2022-07-15,False
1350,0.661,0.92,9,-3.469,0,0.188,0.0352,1.4e-05,0.314,0.494,82.508,258909,4,76,2022-06-24,False
1351,0.687,0.637,10,-9.55,0,0.13,0.12,0.0,0.291,0.56,152.0,290526,4,77,2022-07-31,False
1352,0.652,0.37,4,-9.922,1,0.0604,0.661,0.0,0.109,0.662,99.894,218808,4,73,2022-07-04,False
1353,0.715,0.654,2,-7.266,1,0.336,0.196,0.000117,0.0667,0.762,175.589,245365,3,79,2022-09-02,False
1354,0.539,0.508,10,-6.05,1,0.0288,0.727,0.0,0.174,0.227,101.358,177720,3,90,2021-09-01,False
1355,0.714,0.472,2,-7.375,1,0.0864,0.013,4.51e-06,0.266,0.238,131.121,156943,4,100,2022-09-22,False
1356,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,167303,4,95,2022-03-31,False
1357,0.351,0.296,4,-10.109,0,0.0333,0.934,0.0,0.095,0.12,115.284,200185,4,89,2018-04-19,False
1358,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141805,4,89,2021-07-09,True
1359,0.706,0.674,9,-5.932,1,0.044,0.3,0.0,0.202,0.359,83.001,179325,4,73,2018-10-21,False
1360,0.662,0.661,0,-5.689,1,0.0514,0.417,0.0,0.0784,0.222,80.009,201689,4,72,2016-01-09,False
1361,0.671,0.673,11,-6.941,0,0.0444,0.148,5.29e-05,0.304,0.494,121.963,237720,4,85,2017-06-23,False
1362,0.751,0.669,3,-6.532,0,0.0359,0.342,1.31e-05,0.0822,0.359,119.014,219686,4,73,2022-01-24,False
1363,0.573,0.715,8,-3.293,0,0.0256,0.0444,0.0,0.0898,0.258,101.699,268717,3,81,2021-08-27,False
1364,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,205946,4,84,2016-08-05,False
1365,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,244960,4,84,2016-07-29,False
1366,0.622,0.431,11,-8.26,0,0.0293,0.0955,0.0,0.088,0.365,117.919,216026,4,72,2016-12-29,False
1367,0.508,0.507,0,-5.33,0,0.0384,0.0636,1.15e-05,0.359,0.218,159.68,234037,4,72,2018-11-20,False
1368,0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,214846,4,89,2018-04-06,False
1369,0.435,0.658,7,-5.949,0,0.0368,0.699,0.0,0.125,0.524,77.17,222500,4,74,2019-02-22,False
1370,0.702,0.86,7,-3.969,1,0.0345,0.361,1.33e-06,0.133,0.829,120.042,341933,4,72,2009-11-06,False
1371,0.625,0.598,7,-6.6,0,0.0373,0.616,0.0,0.299,0.5,90.078,171987,4,71,2019-07-18,False
1372,0.682,0.344,5,-8.567,1,0.0281,0.789,0.0,0.121,0.548,104.984,228969,4,72,2014-12-09,False
1373,0.775,0.613,3,-4.586,0,0.0542,0.109,2.33e-05,0.134,0.797,100.066,208786,4,83,2018-05-11,False
1374,0.562,0.519,3,-8.744,1,0.0326,0.557,0.000268,0.172,0.415,122.925,341054,4,73,2015-10-16,False
1375,0.829,0.665,2,-8.128,1,0.0868,0.242,1.75e-05,0.123,0.861,122.043,275931,4,72,2006-04-12,False
1376,0.728,0.563,1,-8.053,0,0.134,0.621,0.0,0.179,0.352,100.017,217706,4,82,2016-01-29,False
1377,0.696,0.704,1,-7.876,1,0.0423,0.167,0.0,0.155,0.426,124.972,183000,4,74,0000,False
1378,0.565,0.551,0,-7.007,0,0.0687,0.0845,0.0,0.139,0.125,112.98,242280,4,3,2022-10-18,True
1379,0.612,0.495,7,-6.699,1,0.0383,0.726,0.0,0.125,0.433,154.03,350324,3,73,2021-06-11,False
1380,0.787,0.603,9,-4.781,1,0.034,0.435,0.0,0.101,0.743,106.984,224072,4,74,2021-12-14,False
1381,0.708,0.672,6,-7.493,0,0.0582,0.322,0.0,0.135,0.399,93.886,160851,4,72,2022-08-29,False
1382,0.791,0.687,1,-6.279,1,0.104,0.00665,2.12e-06,0.0986,0.513,130.154,190153,4,72,2022-05-10,True
1383,0.486,0.494,6,-8.56,1,0.0324,0.715,0.0,0.109,0.414,179.975,253333,4,74,2019-12-14,False
1384,0.684,0.771,8,-5.353,1,0.0307,0.548,0.0,0.112,0.539,119.982,299827,4,73,2009-11-06,False
1385,0.706,0.527,5,-8.706,0,0.0269,0.139,0.000169,0.112,0.144,103.008,244724,4,74,0000,False
1386,0.445,0.28,10,-12.668,1,0.0275,0.819,1.29e-05,0.111,0.299,104.743,194285,4,73,2021-01-16,False
1387,0.619,0.429,2,-7.867,1,0.028,0.738,1.35e-05,0.136,0.545,90.058,195253,4,73,2011-03-28,False
1388,0.324,0.539,2,-8.076,1,0.038,0.713,3.15e-05,0.118,0.486,120.526,285163,4,73,2021-10-27,False
1389,0.745,0.432,0,-8.092,0,0.0406,0.629,0.0,0.351,0.693,104.018,238103,4,72,2022-02-18,False
1390,0.605,0.53,11,-6.346,1,0.0246,0.821,0.0,0.131,0.397,93.95,236436,4,72,2019-06-14,False
1391,0.577,0.812,8,-4.801,1,0.0535,0.158,0.0,0.25,0.758,160.1,281856,3,72,0000,False
1392,0.794,0.719,0,-7.227,1,0.0761,0.0119,0.0,0.276,0.69,90.016,186964,4,85,2022-08-19,False
1393,0.814,0.786,8,-5.178,0,0.232,0.069,0.0,0.0976,0.797,93.025,183225,4,74,2022-04-25,False
1394,0.632,0.773,6,-4.856,1,0.0346,0.0623,0.0,0.0885,0.474,130.033,231124,4,9,2022-10-18,False
1395,0.359,0.543,7,-7.582,1,0.0915,0.492,1.57e-05,0.118,0.453,68.505,221306,4,0,2022-10-20,False
1396,0.718,0.382,7,-8.237,1,0.0466,0.585,0.0,0.128,0.499,87.029,200991,4,72,2019-12-02,False
1397,0.701,0.638,6,-3.711,1,0.302,0.492,0.0,0.153,0.813,177.867,132158,4,72,2020-02-04,False
1398,0.632,0.773,6,-4.856,1,0.0346,0.0623,0.0,0.0885,0.474,130.033,231124,4,0,2022-10-20,False
1399,0.392,0.579,7,-9.195,1,0.164,0.835,0.00179,0.145,0.549,80.961,214706,4,0,2022-10-20,False
1400,0.623,0.655,5,-9.998,0,0.203,0.304,0.0,0.18,0.749,99.739,219638,4,73,2022-09-07,False
1401,0.612,0.58,0,-8.572,0,0.0419,0.525,0.000414,0.26,0.534,130.045,239560,4,0,2022-10-20,False
1402,0.502,0.425,6,-12.018,0,0.0413,0.664,0.0,0.364,0.72,180.2,232513,3,72,2022-07-18,False
1403,0.72,0.692,8,-6.354,1,0.0894,0.291,0.0,0.177,0.52,110.011,237558,4,74,2022-05-25,False
1404,0.801,0.806,11,-5.206,1,0.0381,0.382,0.000669,0.114,0.802,106.999,239317,4,92,2022-08-25,False
1405,0.323,0.737,10,-4.008,1,0.0338,0.142,0.000162,0.163,0.155,113.26,241066,4,90,2018-03-30,False
1406,0.44,0.317,8,-9.258,1,0.0531,0.891,4.78e-06,0.141,0.268,169.914,233456,3,94,2022-06-10,False
1407,0.811,0.655,1,-7.118,0,0.0353,0.0947,1.63e-06,0.068,0.925,117.979,233666,4,71,2022-10-07,False
1408,0.761,0.554,1,-8.119,0,0.0854,0.193,0.00844,0.0802,0.555,92.52,199420,4,72,2022-10-07,False
1409,0.723,0.456,4,-7.679,0,0.0359,0.137,2.95e-05,0.081,0.0383,101.139,229510,4,71,2022-10-07,False
1410,0.826,0.553,1,-10.121,0,0.234,0.163,4.12e-05,0.135,0.4,140.037,168227,4,78,2021-09-10,False
1411,0.748,0.472,0,-9.266,0,0.125,0.596,1.1e-05,0.102,0.364,149.97,230903,4,71,2022-05-20,False
1412,0.481,0.392,4,-8.2,1,0.0246,0.478,0.0,0.122,0.257,91.796,238369,4,71,0000,False
1413,0.651,0.567,5,-5.941,0,0.0317,0.0934,0.00991,0.124,0.138,108.953,361946,4,0,2022-10-20,False
1414,0.629,0.763,0,-4.279,0,0.0453,0.244,0.0,0.312,0.809,93.023,214190,4,5,2022-10-12,False
1415,0.742,0.882,7,-2.862,1,0.117,0.0466,0.0,0.206,0.463,102.04,221176,4,83,2018-06-29,False
1416,0.827,0.587,9,-5.531,0,0.113,0.203,0.0,0.0727,0.774,119.936,190000,4,71,2021-08-22,False
1417,0.676,0.588,7,-7.025,1,0.275,0.137,8.47e-06,0.137,0.484,186.012,230461,4,0,2022-10-20,True
1418,0.629,0.763,0,-4.279,0,0.0453,0.244,0.0,0.312,0.809,93.023,214190,4,6,2022-10-06,False
1419,0.51,0.502,7,-7.016,0,0.0325,0.71,0.0,0.0708,0.321,133.885,247286,4,72,2018-09-14,False
1420,0.382,0.632,8,-6.393,1,0.0411,0.391,0.000486,0.0922,0.716,78.936,333583,4,72,2008-07-05,False
1421,0.37,0.467,2,-6.973,1,0.0411,0.442,0.0,0.109,0.162,137.796,234722,4,71,2019-06-14,False
1422,0.601,0.741,2,-5.569,1,0.0478,0.185,2.91e-05,0.415,0.441,153.96,153190,4,88,2021-03-19,False
1423,0.676,0.588,7,-7.025,1,0.275,0.137,8.47e-06,0.137,0.484,186.012,230461,4,0,2022-10-20,True
1424,0.524,0.515,11,-7.478,0,0.0427,0.674,0.0,0.104,0.368,169.882,191647,4,71,2020-03-17,False
1425,0.826,0.581,3,-6.425,0,0.21,0.518,2.49e-06,0.0703,0.787,92.434,148376,4,72,2021-08-20,False
1426,0.427,0.396,11,-7.556,1,0.0366,0.736,0.0,0.11,0.306,70.368,284779,4,72,2019-05-31,False
1427,0.594,0.625,11,-9.081,0,0.256,0.00521,0.0,0.481,0.517,96.706,173195,4,71,2022-08-11,True
1428,0.695,0.884,6,-2.278,0,0.0753,0.0561,0.0,0.213,0.914,103.014,203807,4,84,2020-03-27,False
1429,0.565,0.551,0,-7.007,0,0.0687,0.0845,0.0,0.139,0.125,112.98,242280,4,3,2022-10-18,True
1430,0.799,0.44,1,-7.422,0,0.061,0.559,0.0,0.105,0.43,90.006,168000,4,70,2021-06-10,False
1431,0.773,0.82,0,-5.897,0,0.115,0.394,0.0,0.0739,0.555,92.996,269186,4,3,2022-10-18,False
1432,0.717,0.471,9,-7.971,1,0.0348,0.792,1.24e-06,0.327,0.426,110.026,142511,4,71,2022-07-22,False
1433,0.747,0.739,8,-6.008,1,0.0487,0.0106,2.22e-05,0.101,0.523,120.996,220196,4,0,2022-10-20,False
1434,0.656,0.551,8,-6.43,1,0.0299,0.721,1.26e-06,0.0947,0.329,114.106,224240,4,71,2020-02-18,False
1435,0.563,0.495,2,-10.272,1,0.0362,0.781,0.0,0.0837,0.244,125.998,291462,4,72,2021-12-06,False
1436,0.512,0.796,1,-4.075,1,0.0645,0.00147,0.000209,0.0938,0.344,171.014,201573,4,0,2022-10-20,False
1437,0.69,0.683,5,-7.186,0,0.0968,0.076,0.000113,0.134,0.549,160.088,124498,4,73,2021-11-21,False
1438,0.646,0.795,9,-3.293,1,0.0976,0.0319,0.0,0.267,0.796,89.99,210960,4,82,2011-11-11,False
1439,0.512,0.796,1,-4.075,1,0.0645,0.00147,0.000209,0.0938,0.344,171.014,201573,4,3,2022-10-12,False
1440,0.512,0.796,1,-4.075,1,0.0645,0.00147,0.000209,0.0938,0.344,171.014,201573,4,0,2022-10-20,False
1441,0.76,0.703,5,-5.412,1,0.054,0.103,0.0,0.0913,0.57,95.997,231826,4,85,2014-01-01,False
1442,0.512,0.796,1,-4.075,1,0.0645,0.00147,0.000209,0.0938,0.344,171.014,201573,4,3,2022-10-12,False
1443,0.773,0.82,0,-5.897,0,0.115,0.394,0.0,0.0739,0.555,92.996,269186,4,0,2022-10-20,False
1444,0.758,0.57,6,-8.645,0,0.0462,0.00374,2.47e-06,0.184,0.567,126.966,230185,4,71,2021-09-22,False
1445,0.636,0.647,0,-6.97,0,0.0436,0.422,0.0,0.251,0.44,105.914,197759,4,72,2019-08-09,False
1446,0.401,0.553,5,-8.263,0,0.0337,0.47,2.96e-06,0.124,0.364,79.144,328992,4,72,2018-05-23,False
1447,0.762,0.861,0,-3.296,1,0.0955,0.0185,0.0,0.264,0.955,120.048,172714,4,87,2022-08-05,False
1448,0.648,0.711,4,-6.216,1,0.0304,0.436,0.0,0.121,0.33,119.935,322250,4,71,0000,False
1449,0.385,0.464,2,-6.975,1,0.0404,0.452,0.0,0.109,0.15,137.839,234722,4,72,2019-06-13,False
1450,0.615,0.623,4,-6.724,0,0.0867,0.0893,0.0,0.205,0.266,92.937,204255,4,70,2022-08-11,True
1451,0.605,0.371,1,-10.487,0,0.0431,0.396,0.0,0.147,0.496,149.566,147579,4,71,2021-12-01,False
1452,0.815,0.761,4,-7.162,0,0.144,0.192,0.0,0.0272,0.82,121.999,200218,4,72,2021-07-16,False
1453,0.636,0.425,6,-11.722,0,0.0453,0.591,0.0,0.0908,0.548,170.013,246412,4,70,2022-05-09,False
1454,0.461,0.593,1,-4.954,1,0.0356,0.17,0.0,0.307,0.175,134.17,228373,3,89,2018-03-30,False
1455,0.581,0.557,5,-7.557,0,0.0466,0.671,0.0,0.107,0.333,140.047,258857,4,70,2021-12-25,False
1456,0.586,0.532,11,-8.837,0,0.0328,0.779,0.000565,0.124,0.494,99.994,379768,4,71,2007-10-18,False
1457,0.578,0.537,9,-8.676,1,0.0832,0.162,0.0,0.076,0.25,83.909,201538,4,82,2018-03-16,False
1458,0.528,0.449,5,-6.25,0,0.025,0.785,0.0,0.122,0.317,94.058,261974,4,71,2013-04-06,False
1459,0.824,0.764,5,-4.175,0,0.0854,0.0888,0.00294,0.117,0.881,107.998,172626,4,88,2021-06-25,True
1460,0.737,0.802,0,-4.771,1,0.0878,0.468,0.0,0.0931,0.682,144.015,172324,4,85,2020-10-30,True
1461,0.622,0.779,9,-5.799,1,0.037,0.102,0.000934,0.145,0.761,100.013,249660,4,69,2011-09-16,False
1462,0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,174000,4,89,2019-12-13,False
1463,0.417,0.433,4,-8.958,1,0.0415,0.0726,0.0,0.123,0.207,169.92,341823,4,71,0000,False
1464,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,238805,4,88,2020-08-06,False
1465,0.296,0.581,6,-5.945,0,0.0338,0.433,0.0,0.0577,0.231,147.935,272668,4,70,2015-05-21,False
1466,0.717,0.416,7,-9.875,0,0.0303,0.635,1.43e-06,0.0976,0.381,100.026,213632,4,71,2017-01-04,False
1467,0.259,0.437,11,-6.589,0,0.0386,0.102,1.32e-06,0.106,0.0951,180.042,239000,4,79,2018-12-14,False
1468,0.695,0.727,6,-6.274,0,0.0323,0.0744,0.000175,0.533,0.864,118.034,302935,4,71,2019-09-30,False
1469,0.679,0.537,4,-7.843,1,0.0322,0.844,3.34e-06,0.108,0.481,111.979,298771,4,70,2017-01-06,False
1470,0.759,0.54,9,-6.039,0,0.0287,0.037,0.0,0.0945,0.75,116.947,190960,4,81,2019-06-21,False
1471,0.691,0.614,4,-8.991,0,0.0534,0.027,0.106,0.158,0.061,77.489,192000,4,69,2022-10-07,False
1472,0.481,0.496,8,-7.421,1,0.0262,0.588,0.0,0.132,0.453,89.839,251818,4,71,2018-03-09,False
1473,0.505,0.667,9,-5.797,1,0.0323,0.597,0.0,0.213,0.516,151.728,281322,4,71,2015-12-17,False
1474,0.786,0.727,9,-5.028,0,0.051,0.0818,0.0,0.0824,0.697,93.97,191239,4,70,2021-11-03,False
1475,0.703,0.609,11,-7.3,0,0.0444,0.111,0.0,0.0515,0.696,89.929,181514,4,69,2019-02-21,False
1476,0.456,0.668,9,-7.795,0,0.0373,0.604,0.000145,0.141,0.263,144.062,218724,4,71,0000,False
1477,0.817,0.682,4,-5.376,0,0.214,0.245,1.84e-06,0.0631,0.605,90.039,178666,4,70,2022-09-26,False
1478,0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,148485,4,96,2022-05-13,False
1479,0.352,0.34,0,-10.002,1,0.0357,0.898,3.3e-06,0.0936,0.314,179.865,224666,4,69,2022-07-08,False
1480,0.69,0.575,11,-5.763,0,0.124,0.345,0.0,0.309,0.509,87.967,216328,4,71,2022-06-16,False
1481,0.826,0.712,11,-5.219,0,0.0727,0.095,0.0,0.105,0.49,93.029,160768,4,69,2019-08-22,False
1482,0.7,0.343,2,-10.474,1,0.0308,0.767,0.0,0.0789,0.488,137.864,315173,4,70,2007-12-31,False
1483,0.742,0.911,8,-2.812,1,0.0572,0.0137,0.00081,0.0593,0.78,101.0,195616,4,71,2021-11-10,False
1484,0.711,0.295,0,-12.377,0,0.0334,0.534,4.51e-05,0.0782,0.694,135.041,257972,4,70,2012-08-31,False
1485,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141805,4,86,2021-07-23,True
1486,0.62,0.627,7,-6.187,1,0.0307,0.497,0.0,0.133,0.557,82.008,226941,4,71,0000,False
1487,0.527,0.835,6,-5.298,1,0.0433,0.0166,0.0,0.249,0.654,125.983,176658,4,86,2014-01-01,False
1488,0.465,0.551,7,-6.58,1,0.0362,0.619,6.03e-06,0.109,0.415,89.459,184666,4,71,2018-02-22,False
1489,0.262,0.606,8,-6.646,1,0.0484,0.247,0.0,0.125,0.275,189.857,252534,4,79,2015-11-06,False
1490,0.532,0.603,10,-7.575,1,0.0545,0.756,0.0,0.323,0.431,173.955,155172,4,69,2019-01-30,False
1491,0.738,0.599,8,-7.102,1,0.0393,0.434,0.0,0.13,0.575,120.052,173333,5,72,2022-04-25,False
1492,0.715,0.89,11,-5.438,0,0.051,0.00111,0.000837,0.0297,0.891,134.994,283693,4,71,2012-06-15,False
1493,0.721,0.628,10,-5.546,1,0.0409,0.61,0.0,0.108,0.514,81.008,230292,4,70,2021-08-16,False
1494,0.616,0.525,7,-7.065,1,0.0258,0.401,0.000484,0.309,0.427,79.976,253773,4,70,2012-01-30,False
1495,0.817,0.715,9,-5.13,1,0.0484,0.183,0.0,0.214,0.398,100.002,177694,4,68,2021-08-13,False
1496,0.866,0.813,11,-4.063,0,0.0554,0.38,0.0,0.0779,0.969,121.998,199440,4,86,2017-04-20,False
1497,0.724,0.818,8,-3.747,1,0.168,0.0201,0.0,0.0358,0.696,77.004,204939,4,84,2022-06-10,False
1498,0.518,0.723,2,-8.075,1,0.137,0.157,1.2e-05,0.107,0.363,100.118,205145,4,70,2022-09-07,False
1499,0.794,0.719,0,-7.227,1,0.0761,0.0119,0.0,0.276,0.69,90.016,186964,4,83,2022-09-16,False
1500,0.649,0.799,2,-4.87,1,0.377,0.0405,0.0,0.452,0.558,173.913,212413,4,69,2022-08-11,True
1501,0.562,0.519,3,-8.744,1,0.0326,0.557,0.000268,0.172,0.415,122.925,341054,4,72,2017-06-07,False
1502,0.546,0.786,4,-9.486,1,0.212,0.349,1.35e-06,0.109,0.434,99.798,289942,3,71,2022-09-07,False
1503,0.601,0.733,6,-5.987,0,0.0362,0.333,1.73e-06,0.406,0.375,94.017,200827,4,70,2018-12-20,False
1504,0.68,0.826,0,-5.487,1,0.0309,0.0212,1.24e-05,0.543,0.644,118.051,215626,4,89,2020-03-20,True
1505,0.736,0.704,3,-7.409,0,0.0615,0.0203,0.0,0.0501,0.894,149.995,212000,4,86,2021-07-23,True
1506,0.607,0.593,4,-7.982,0,0.0378,0.2,0.0,0.0833,0.211,107.988,191111,4,70,2022-01-30,False
